/*Owner & Copyrights: Vance King Saxbe. A.*/INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,DLF,28-Jun-2012,0,XX,186,195,185.5,194.2,194.2,12562,23992.56,17017000,-183000,21-JUN-2012,
FUTSTK,DLF,26-Jul-2012,0,XX,186.55,194.85,186.55,194.1,194.1,1425,5438.52,3258000,856000,21-JUN-2012,
FUTSTK,DLF,30-Aug-2012,0,XX,188.5,195,188.5,195,195,19,72.94,116000,14000,21-JUN-2012,
FUTSTK,DRREDDY,28-Jun-2012,0,XX,1573.25,1588.7,1563,1578.8,1578.8,2044,4029.13,800000,500,21-JUN-2012,
FUTSTK,DRREDDY,26-Jul-2012,0,XX,1583.05,1600.8,1573.7,1590.95,1590.95,610,1210.92,212500,34875,21-JUN-2012,
FUTSTK,DRREDDY,30-Aug-2012,0,XX,0,0,0,1727.25,1615.4,0,0,0,0,21-JUN-2012,
FUTSTK,EDUCOMP,28-Jun-2012,0,XX,150.95,158,150.95,156.75,156.75,8232,12760.1,5972000,-607000,21-JUN-2012,
FUTSTK,EDUCOMP,26-Jul-2012,0,XX,154.5,158.5,152.8,157.3,157.3,611,1906.55,1272000,568000,21-JUN-2012,
FUTSTK,EDUCOMP,30-Aug-2012,0,XX,0,0,0,154.5,159.55,0,0,6000,0,21-JUN-2012,
FUTSTK,ESCORTS,28-Jun-2012,0,XX,65.85,66.5,65.05,66.3,66.3,373,983.3,7572000,-128000,21-JUN-2012,
FUTSTK,ESCORTS,26-Jul-2012,0,XX,66.4,67,65.75,66.85,66.85,105,279.13,1080000,212000,21-JUN-2012,
FUTSTK,ESCORTS,30-Aug-2012,0,XX,0,0,0,65.1,67.35,0,0,0,0,21-JUN-2012,
FUTSTK,ESSAROIL,28-Jun-2012,0,XX,53.8,57.2,53.6,56.9,56.9,2311,5195.13,11576000,456000,21-JUN-2012,
FUTSTK,ESSAROIL,26-Jul-2012,0,XX,54.9,57.6,54.9,57.35,57.35,445,1009.51,2172000,968000,21-JUN-2012,
FUTSTK,ESSAROIL,30-Aug-2012,0,XX,0,0,0,54.7,57.8,0,0,24000,0,21-JUN-2012,
FUTSTK,EXIDEIND,28-Jun-2012,0,XX,135.85,137.25,134.45,136.9,136.9,300,814.54,1444000,-4000,21-JUN-2012,
FUTSTK,EXIDEIND,26-Jul-2012,0,XX,136.1,137.25,135.5,137.1,137.1,15,40.94,60000,16000,21-JUN-2012,
FUTSTK,EXIDEIND,30-Aug-2012,0,XX,0,0,0,121.25,139.15,0,0,0,0,21-JUN-2012,
FUTSTK,FEDERALBNK,28-Jun-2012,0,XX,430,437.4,430,436.2,436.2,187,406.79,246000,-6500,21-JUN-2012,
FUTSTK,FEDERALBNK,26-Jul-2012,0,XX,435.3,438,434.5,438,438.4,17,37.07,7500,1000,21-JUN-2012,
FUTSTK,FEDERALBNK,30-Aug-2012,0,XX,0,0,0,430.95,442.45,0,0,0,0,21-JUN-2012,
FUTSTK,FINANTECH,28-Jun-2012,0,XX,662,679,656.5,673.05,673.05,852,1420.48,960500,-1250,21-JUN-2012,
FUTSTK,FINANTECH,26-Jul-2012,0,XX,670.85,682.5,662,681.2,681.2,35,118.07,50000,8000,21-JUN-2012,
FUTSTK,FINANTECH,30-Aug-2012,0,XX,0,0,0,613.7,682,0,0,0,0,21-JUN-2012,
FUTSTK,FORTIS,28-Jun-2012,0,XX,99.5,101.7,99.5,101.4,101.4,814,1636.36,4016000,-450000,21-JUN-2012,
FUTSTK,FORTIS,26-Jul-2012,0,XX,100.35,102.1,100.25,101.75,101.75,580,1165.07,954000,434000,21-JUN-2012,
FUTSTK,FORTIS,30-Aug-2012,0,XX,0,0,0,100.75,102.85,0,0,0,0,21-JUN-2012,
FUTSTK,GAIL,28-Jun-2012,0,XX,341.15,342.35,337.45,341.4,341.4,977,1661.52,1650500,79500,21-JUN-2012,
FUTSTK,GAIL,26-Jul-2012,0,XX,341.7,344.4,340.05,344.05,344.05,150,515.19,333000,118000,21-JUN-2012,
FUTSTK,GAIL,30-Aug-2012,0,XX,0,0,0,329.15,346.25,0,0,1000,0,21-JUN-2012,
FUTSTK,GESHIP,28-Jun-2012,0,XX,249,252.5,249,251.35,251.35,33,82.76,117000,-5000,21-JUN-2012,
FUTSTK,GESHIP,26-Jul-2012,0,XX,251.7,251.7,251,251,253.1,4,10.03,20000,1000,21-JUN-2012,
FUTSTK,GESHIP,30-Aug-2012,0,XX,0,0,0,252.6,255.45,0,0,0,0,21-JUN-2012,
FUTSTK,GLAXO,28-Jun-2012,0,XX,2047.95,2047.95,2047.95,2047.95,2026,9,23.03,7625,-875,21-JUN-2012,
FUTSTK,GLAXO,26-Jul-2012,0,XX,2066.95,2066.95,2066.95,2066.95,2040.95,9,23.26,2875,1125,21-JUN-2012,
FUTSTK,GLAXO,30-Aug-2012,0,XX,0,0,0,2059.65,2059.7,0,0,0,0,21-JUN-2012,
FUTSTK,GMDCLTD,28-Jun-2012,0,XX,185.5,185.75,183.85,184.35,184.35,40,147.71,358000,0,21-JUN-2012,
FUTSTK,GMDCLTD,26-Jul-2012,0,XX,185.5,185.5,185.1,185.1,185.1,2,7.41,26000,4000,21-JUN-2012,
FUTSTK,GMDCLTD,30-Aug-2012,0,XX,0,0,0,182.6,187.35,0,0,0,0,21-JUN-2012,
FUTSTK,GMRINFRA,28-Jun-2012,0,XX,22.3,23.05,22.15,22.9,22.9,3805,6823.54,39000000,-1320000,21-JUN-2012,
FUTSTK,GMRINFRA,26-Jul-2012,0,XX,22.35,23.05,22.15,22.9,22.9,3106,5552.14,19304000,14248000,21-JUN-2012,
FUTSTK,GMRINFRA,30-Aug-2012,0,XX,22.4,22.9,22.35,22.9,22.9,4,7.2,80000,24000,21-JUN-2012,
FUTSTK,GODREJIND,28-Jun-2012,0,XX,227,235.35,226.5,233.85,233.85,648,1510.99,1085000,-8000,21-JUN-2012,
FUTSTK,GODREJIND,26-Jul-2012,0,XX,230.9,236.5,230.9,235.65,235.65,41,96.41,129000,2000,21-JUN-2012,
FUTSTK,GODREJIND,30-Aug-2012,0,XX,0,0,0,265.6,236.9,0,0,0,0,21-JUN-2012,
FUTSTK,GRASIM,28-Jun-2012,0,XX,2495.65,2523.6,2484.4,2516,2516,670,2095.37,332875,-11500,21-JUN-2012,
FUTSTK,GRASIM,26-Jul-2012,0,XX,2510.8,2543.35,2505.15,2534.65,2534.65,353,1113.9,65500,36500,21-JUN-2012,
FUTSTK,GRASIM,30-Aug-2012,0,XX,0,0,0,2545,2550.25,0,0,875,0,21-JUN-2012,
FUTSTK,GSPL,28-Jun-2012,0,XX,63.95,65.3,63.4,65.05,65.05,516,665.38,3934000,90000,21-JUN-2012,
FUTSTK,GSPL,26-Jul-2012,0,XX,65,65.7,64.25,65.5,65.5,40,103.83,268000,88000,21-JUN-2012,
FUTSTK,GSPL,30-Aug-2012,0,XX,0,0,0,64.85,65.95,0,0,0,0,21-JUN-2012,
FUTSTK,GUJFLUORO,28-Jun-2012,0,XX,415.5,418.7,413.25,417.75,417.75,65,134.77,2762500,-8000,21-JUN-2012,
FUTSTK,GUJFLUORO,26-Jul-2012,0,XX,0,0,0,418.95,419.75,22,45.96,31500,10000,21-JUN-2012,
FUTSTK,GUJFLUORO,30-Aug-2012,0,XX,0,0,0,410.85,423.6,0,0,0,0,21-JUN-2012,
FUTSTK,GVKPIL,28-Jun-2012,0,XX,14.35,15.1,14.25,14.95,14.95,1672,2943.64,58596000,1476000,21-JUN-2012,
FUTSTK,GVKPIL,26-Jul-2012,0,XX,14.45,15.2,14.4,15.05,15.05,334,594.13,9636000,1512000,21-JUN-2012,
FUTSTK,GVKPIL,30-Aug-2012,0,XX,0,0,0,14,15.15,0,0,84000,0,21-JUN-2012,
FUTSTK,HAVELLS,28-Jun-2012,0,XX,541.3,552,541.3,547.75,547.75,447,1221.98,679500,-20000,21-JUN-2012,
FUTSTK,HAVELLS,26-Jul-2012,0,XX,518.35,549.65,518.35,546.7,546.7,30,81.71,44500,8500,21-JUN-2012,
FUTSTK,HAVELLS,30-Aug-2012,0,XX,0,0,0,572.85,556.15,0,0,0,0,21-JUN-2012,
FUTSTK,HCC,28-Jun-2012,0,XX,19.2,20.15,18.95,20,20,739,1163.21,21736000,-112000,21-JUN-2012,
FUTSTK,HCC,26-Jul-2012,0,XX,19.25,20.3,19.15,20.2,20.2,170,269.35,2768000,528000,21-JUN-2012,
FUTSTK,HCC,30-Aug-2012,0,XX,20.25,20.25,20.25,20.25,20.3,1,1.62,24000,0,21-JUN-2012,
FUTSTK,HCLTECH,28-Jun-2012,0,XX,488,494,479.05,483.7,483.7,1134,2746.02,2829000,39000,21-JUN-2012,
FUTSTK,HCLTECH,26-Jul-2012,0,XX,492.4,493.8,483.15,487.2,487.2,222,541.3,225500,69500,21-JUN-2012,
FUTSTK,HCLTECH,30-Aug-2012,0,XX,0,0,0,516.5,490.75,0,0,0,0,21-JUN-2012,
FUTSTK,HDFC,28-Jun-2012,0,XX,631.85,639.65,631.85,639,639,3607,11483.74,7659500,142500,21-JUN-2012,
FUTSTK,HDFC,26-Jul-2012,0,XX,638.55,643.95,637.2,643.4,643.4,1805,5784.42,3307500,647000,21-JUN-2012,
FUTSTK,HDFC,30-Aug-2012,0,XX,643.45,646.95,643.45,646.95,646.95,17,54.84,28000,6000,21-JUN-2012,
FUTSTK,HDFCBANK,28-Jun-2012,0,XX,531.4,542,528.6,540.65,540.65,7387,19785.56,12992000,-343500,21-JUN-2012,
FUTSTK,HDFCBANK,26-Jul-2012,0,XX,534.8,545.75,532,544.05,544.05,2778,7488.02,2236000,1068000,21-JUN-2012,
FUTSTK,HDFCBANK,30-Aug-2012,0,XX,0,0,0,539.5,552.95,0,0,6000,0,21-JUN-2012,
FUTSTK,HDIL,28-Jun-2012,0,XX,72.7,80.25,72.5,79.65,79.65,21027,32315.94,28086000,4418000,21-JUN-2012,
FUTSTK,HDIL,26-Jul-2012,0,XX,72.95,80.5,72.95,80.1,80.1,1125,3462.34,4080000,1136000,21-JUN-2012,
FUTSTK,HDIL,30-Aug-2012,0,XX,75.65,80.9,75.65,80.9,80.9,8,25.2,56000,0,21-JUN-2012,
FUTSTK,HEROMOTOCO,28-Jun-2012,0,XX,2018,2085,2018,2077.5,2077.5,3901,10061.49,1214750,75625,21-JUN-2012,
FUTSTK,HEROMOTOCO,26-Jul-2012,0,XX,2007.25,2073.5,2007.25,2063.85,2063.85,739,1893.94,150875,44625,21-JUN-2012,
FUTSTK,HEROMOTOCO,30-Aug-2012,0,XX,2003.7,2035,1995.4,2027.35,2027.35,49,123.02,45125,750,21-JUN-2012,
FUTSTK,HEXAWARE,28-Jun-2012,0,XX,124,125.8,123.2,125.45,125.45,462,1151.26,3364000,-54000,21-JUN-2012,
FUTSTK,HEXAWARE,26-Jul-2012,0,XX,124.3,126.05,124.2,126.05,126.05,42,105.02,148000,38000,21-JUN-2012,
FUTSTK,HEXAWARE,30-Aug-2012,0,XX,0,0,0,122.25,127.8,0,0,0,0,21-JUN-2012,
FUTSTK,HINDALCO,28-Jun-2012,0,XX,121.7,122.5,120.2,121.9,121.9,4372,10620.42,18326000,842000,21-JUN-2012,
FUTSTK,HINDALCO,26-Jul-2012,0,XX,122.8,123.3,121.25,122.8,122.8,1009,2469.08,3266000,1180000,21-JUN-2012,
FUTSTK,HINDALCO,30-Aug-2012,0,XX,123,123.2,122.2,123.2,123.6,32,78.53,46000,14000,21-JUN-2012,
FUTSTK,HINDOILEXP,28-Jun-2012,0,XX,122.5,133.85,121.05,132.2,132.2,2830,7184.6,3202000,514000,21-JUN-2012,
FUTSTK,HINDOILEXP,26-Jul-2012,0,XX,124.65,134.6,122.1,133.1,133.1,155,397.3,254000,112000,21-JUN-2012,
FUTSTK,HINDOILEXP,30-Aug-2012,0,XX,0,0,0,104.15,133.95,0,0,0,0,21-JUN-2012,
FUTSTK,HINDPETRO,28-Jun-2012,0,XX,325.05,343.7,325,335.5,335.5,5935,19959.08,4056000,-454000,21-JUN-2012,
FUTSTK,HINDPETRO,26-Jul-2012,0,XX,329.1,345.85,329.1,338,338,588,1987.21,400000,234000,21-JUN-2012,
FUTSTK,HINDPETRO,30-Aug-2012,0,XX,0,0,0,326.3,342.35,0,0,1000,0,21-JUN-2012,
FUTSTK,HINDUNILVR,28-Jun-2012,0,XX,454.2,463.15,452.6,461.1,461.1,2256,10327.17,5834000,155000,21-JUN-2012,
FUTSTK,HINDUNILVR,26-Jul-2012,0,XX,452.1,462,452,459.7,459.7,658,3008.39,1758000,403000,21-JUN-2012,
FUTSTK,HINDUNILVR,30-Aug-2012,0,XX,455.1,464,455.1,462.8,462.8,29,133.35,65000,22000,21-JUN-2012,
FUTSTK,HINDZINC,28-Jun-2012,0,XX,120.7,121.7,118.1,119.55,119.55,253,605.03,1496000,42000,21-JUN-2012,
FUTSTK,HINDZINC,26-Jul-2012,0,XX,120.75,121.15,119.55,120.4,120.4,47,112.87,156000,46000,21-JUN-2012,
FUTSTK,HINDZINC,30-Aug-2012,0,XX,0,0,0,120,122.1,0,0,0,0,21-JUN-2012,
FUTSTK,IBREALEST,28-Jun-2012,0,XX,54.25,58.6,54.25,58.15,58.15,1459,3316.41,11008000,232000,21-JUN-2012,
FUTSTK,IBREALEST,26-Jul-2012,0,XX,55.45,59,55.25,58.65,58.65,195,446.01,1088000,288000,21-JUN-2012,
FUTSTK,IBREALEST,30-Aug-2012,0,XX,0,0,0,55.65,59,0,0,4000,0,21-JUN-2012,
FUTSTK,ICICIBANK,28-Jun-2012,0,XX,830.5,857.5,828.4,852.75,852.75,23499,49597.02,10029750,-444750,21-JUN-2012,
FUTSTK,ICICIBANK,26-Jul-2012,0,XX,836.15,860.7,831.25,855.6,855.6,5910,12488.08,2738250,830000,21-JUN-2012,
FUTSTK,ICICIBANK,30-Aug-2012,0,XX,838.45,861.1,838.45,858.8,858.8,48,101.8,99500,8750,21-JUN-2012,
FUTSTK,IDBI,28-Jun-2012,0,XX,89,92.65,88.6,92.35,92.35,2215,4035.2,9878000,-88000,21-JUN-2012,
FUTSTK,IDBI,26-Jul-2012,0,XX,89.35,92.9,89.1,92.7,92.7,554,1009.49,1530000,344000,21-JUN-2012,
FUTSTK,IDBI,30-Aug-2012,0,XX,0,0,0,92.4,93.75,0,0,14000,0,21-JUN-2012,
FUTSTK,IDEA,28-Jun-2012,0,XX,76.75,78.5,76.7,77.85,77.85,363,1126.81,9720000,-88000,21-JUN-2012,
FUTSTK,IDEA,26-Jul-2012,0,XX,77.6,78.05,77,78.15,78.15,57,176.76,320000,164000,21-JUN-2012,
FUTSTK,IDEA,30-Aug-2012,0,XX,0,0,0,77.9,79.1,0,0,0,0,21-JUN-2012,
FUTSTK,IDFC,28-Jun-2012,0,XX,126,131.3,125.4,130.6,130.6,8266,21200.19,18258000,-780000,21-JUN-2012,
FUTSTK,IDFC,26-Jul-2012,0,XX,126.8,131.95,126.5,131.35,131.35,2730,7034.92,5528000,3010000,21-JUN-2012,
FUTSTK,IDFC,30-Aug-2012,0,XX,127.65,132.3,127.65,132.3,132.3,6,15.69,26000,4000,21-JUN-2012,
FUTSTK,IFCI,28-Jun-2012,0,XX,36.35,37.7,36,37.6,37.6,2444,7220.53,46312000,-1608000,21-JUN-2012,
FUTSTK,IFCI,26-Jul-2012,0,XX,35.75,37.05,35.4,36.95,36.95,647,1878.9,35864000,296000,21-JUN-2012,
FUTSTK,IFCI,30-Aug-2012,0,XX,0,0,0,35.7,38.15,0,0,320000,0,21-JUN-2012,
FUTSTK,IGL,28-Jun-2012,0,XX,241.8,250.55,241.8,247.4,247.4,5280,6526.46,2273500,249500,21-JUN-2012,
FUTSTK,IGL,26-Jul-2012,0,XX,241.75,249.5,241.55,247.1,247.1,270,663.51,279000,111000,21-JUN-2012,
FUTSTK,IGL,30-Aug-2012,0,XX,245.7,245.7,245.7,247.4,247.4,8,19.75,14000,3000,21-JUN-2012,
FUTSTK,INDHOTEL,28-Jun-2012,0,XX,55,56.95,54.7,56.7,56.7,309,692.61,4668000,-236000,21-JUN-2012,
FUTSTK,INDHOTEL,26-Jul-2012,0,XX,54.8,56.5,54.5,56.2,56.2,165,366.97,1424000,244000,21-JUN-2012,
FUTSTK,INDHOTEL,30-Aug-2012,0,XX,0,0,0,55.4,57.5,0,0,44000,0,21-JUN-2012,
FUTSTK,INDIACEM,28-Jun-2012,0,XX,83.05,85,82.3,83.55,83.55,1295,2163.9,2622000,58000,21-JUN-2012,
FUTSTK,INDIACEM,26-Jul-2012,0,XX,81.4,85.8,81.4,84,84,134,225.33,476000,126000,21-JUN-2012,
FUTSTK,INDIACEM,30-Aug-2012,0,XX,82.4,82.4,82.4,82.4,84.75,2,3.29,220000,0,21-JUN-2012,
FUTSTK,INDIAINFO,28-Jun-2012,0,XX,58.5,59.95,58.5,59.7,59.7,19,45.14,1764000,8000,21-JUN-2012,
FUTSTK,INDIAINFO,26-Jul-2012,0,XX,59.15,60.25,59.15,60.15,59.85,4,9.56,24000,12000,21-JUN-2012,
FUTSTK,INDIAINFO,30-Aug-2012,0,XX,0,0,0,51.2,60.4,0,0,0,0,21-JUN-2012,
FUTSTK,INDIANB,28-Jun-2012,0,XX,165.9,171,165.9,170.3,170.3,146,246.58,486000,24000,21-JUN-2012,
FUTSTK,INDIANB,26-Jul-2012,0,XX,169.7,172.55,169.25,171.95,171.95,16,27.32,23000,5000,21-JUN-2012,
FUTSTK,INDIANB,30-Aug-2012,0,XX,0,0,0,170,180.85,0,0,3000,0,21-JUN-2012,
FUTSTK,INDUSINDBK,28-Jun-2012,0,XX,311.8,326.9,311.45,325.45,325.45,1061,3396.17,2469000,103000,21-JUN-2012,
FUTSTK,INDUSINDBK,26-Jul-2012,0,XX,310,320.75,306.55,319,319,198,621.3,249000,72000,21-JUN-2012,
FUTSTK,INDUSINDBK,30-Aug-2012,0,XX,0,0,0,307.8,331.3,0,0,1000,0,21-JUN-2012,
FUTSTK,INFY,28-Jun-2012,0,XX,2461.35,2510.55,2445.85,2498.75,2498.75,6823,21099.52,1774375,-115375,21-JUN-2012,
FUTSTK,INFY,26-Jul-2012,0,XX,2485,2528.55,2465.05,2516.05,2516.05,2733,8514.81,719125,218125,21-JUN-2012,
FUTSTK,INFY,30-Aug-2012,0,XX,2496,2530,2485,2530,2530,16,49.96,6000,375,21-JUN-2012,
FUTSTK,IOB,28-Jun-2012,0,XX,84.45,85.8,83.9,85.55,85.55,492,836.43,2304000,28000,21-JUN-2012,
FUTSTK,IOB,26-Jul-2012,0,XX,85,86.45,84.95,86.25,86.25,43,147.53,656000,100000,21-JUN-2012,
FUTSTK,IOB,30-Aug-2012,0,XX,0,0,0,83.2,86.7,0,0,0,0,21-JUN-2012,
FUTSTK,IOC,28-Jun-2012,0,XX,256,268.3,256,262.45,262.45,1523,4004.13,1825000,0,21-JUN-2012,
FUTSTK,IOC,26-Jul-2012,0,XX,258.5,269.85,258.5,264.15,264.15,151,400.26,262000,60000,21-JUN-2012,
FUTSTK,IOC,30-Aug-2012,0,XX,0,0,0,261.95,266.6,0,0,0,0,21-JUN-2012,
FUTSTK,IRB,28-Jun-2012,0,XX,122.7,127,121.8,126.4,126.4,2556,6404.15,7044000,116000,21-JUN-2012,
FUTSTK,IRB,26-Jul-2012,0,XX,124.3,128,122.5,127.3,127.3,200,504.17,472000,170000,21-JUN-2012,
FUTSTK,IRB,30-Aug-2012,0,XX,127.35,127.35,127.35,127.35,128.2,1,2.54,12000,0,21-JUN-2012,
FUTSTK,ITC,28-Jun-2012,0,XX,245.8,252.95,245.8,252.35,252.35,5114,12805.95,12117000,309000,21-JUN-2012,
FUTSTK,ITC,26-Jul-2012,0,XX,248.75,255,248.35,254.1,254.1,2785,7029.45,5926000,1937000,21-JUN-2012,
FUTSTK,ITC,30-Aug-2012,0,XX,251.15,256.65,251.15,256.05,256.05,40,101.76,109000,35000,21-JUN-2012,
FUTSTK,IVRCLINFRA,28-Jun-2012,0,XX,48.75,51.8,48.05,51.5,51.5,3461,6944.9,17932000,916000,21-JUN-2012,
FUTSTK,IVRCLINFRA,26-Jul-2012,0,XX,49.15,52.1,48.6,51.85,51.85,175,355.79,1072000,296000,21-JUN-2012,
FUTSTK,IVRCLINFRA,30-Aug-2012,0,XX,0,0,0,41.15,52.25,0,0,4000,0,21-JUN-2012,
FUTSTK,JETAIRWAYS,28-Jun-2012,0,XX,372,380.75,368.5,375.95,375.95,1905,7146.01,1685000,94000,21-JUN-2012,
FUTSTK,JETAIRWAYS,26-Jul-2012,0,XX,374,374,364.7,370.15,370.15,87,322.22,262000,29000,21-JUN-2012,
FUTSTK,JETAIRWAYS,30-Aug-2012,0,XX,0,0,0,355.85,383.05,0,0,1000,0,21-JUN-2012,
FUTSTK,JINDALSAW,28-Jun-2012,0,XX,125.4,125.75,124.55,125.65,125.65,31,77.85,2320000,20000,21-JUN-2012,
FUTSTK,JINDALSAW,26-Jul-2012,0,XX,0,0,0,126.8,126.8,3,7.58,28000,6000,21-JUN-2012,
FUTSTK,JINDALSAW,30-Aug-2012,0,XX,0,0,0,127,127.3,0,0,0,0,21-JUN-2012,
FUTSTK,JINDALSTEL,28-Jun-2012,0,XX,436.55,443.4,433.75,441.7,441.7,2463,5401.81,4306000,22000,21-JUN-2012,
FUTSTK,JINDALSTEL,26-Jul-2012,0,XX,441.35,446.95,437.2,444.9,444.9,584,1292.13,552500,188000,21-JUN-2012,
FUTSTK,JINDALSTEL,30-Aug-2012,0,XX,0,0,0,451.25,447.55,0,0,0,0,21-JUN-2012,
FUTSTK,JISLJALEQS,28-Jun-2012,0,XX,71,74.9,70.8,74.55,74.55,1858,2733.51,5036000,-198000,21-JUN-2012,
FUTSTK,JISLJALEQS,26-Jul-2012,0,XX,72.2,75.45,72,75.1,75.1,381,565.85,606000,234000,21-JUN-2012,
FUTSTK,JISLJALEQS,30-Aug-2012,0,XX,0,0,0,73.25,75.6,0,0,0,0,21-JUN-2012,
FUTSTK,JPASSOCIAT,28-Jun-2012,0,XX,71.05,75.1,70.6,74.85,74.85,9549,28001.71,29744000,2400000,21-JUN-2012,
FUTSTK,JPASSOCIAT,26-Jul-2012,0,XX,71.1,75.55,71.1,75.3,75.3,896,2651.84,4748000,804000,21-JUN-2012,
FUTSTK,JPASSOCIAT,30-Aug-2012,0,XX,73,74.9,73,74.9,75.95,3,8.87,28000,8000,21-JUN-2012,
FUTSTK,JPPOWER,28-Jun-2012,0,XX,35.45,36.2,35.45,36.15,36.15,73,209.38,9656000,40000,21-JUN-2012,
FUTSTK,JPPOWER,26-Jul-2012,0,XX,35.9,36.5,35.8,36.5,36.5,34,98.22,832000,184000,21-JUN-2012,
FUTSTK,JPPOWER,30-Aug-2012,0,XX,0,0,0,36.65,36.7,0,0,0,0,21-JUN-2012,
FUTSTK,JSWENERGY,28-Jun-2012,0,XX,49.6,49.75,48.3,49.45,49.45,2148,4186.61,20360000,-1776000,21-JUN-2012,
FUTSTK,JSWENERGY,26-Jul-2012,0,XX,49.95,50.1,48.6,49.85,49.85,1756,3436.4,4684000,3444000,21-JUN-2012,
FUTSTK,JSWENERGY,30-Aug-2012,0,XX,0,0,0,51,50.15,0,0,4000,0,21-JUN-2012,
FUTSTK,JSWISPAT,28-Jun-2012,0,XX,10.45,10.65,10.35,10.6,10.6,113,166.63,24136000,-154000,21-JUN-2012,
FUTSTK,JSWISPAT,26-Jul-2012,0,XX,10.6,10.75,10.55,10.75,10.75,59,94.38,2640000,645000,21-JUN-2012,
FUTSTK,JSWISPAT,30-Aug-2012,0,XX,0,0,0,10.5,10.8,0,0,15000,0,21-JUN-2012,
FUTSTK,JSWSTEEL,28-Jun-2012,0,XX,646,664.9,641.6,661.3,661.3,7996,26109.29,6967500,-307500,21-JUN-2012,
FUTSTK,JSWSTEEL,26-Jul-2012,0,XX,644,664.5,639.7,659.85,659.85,1898,6192.28,1290500,543000,21-JUN-2012,
FUTSTK,JSWSTEEL,30-Aug-2012,0,XX,653.15,655.15,653.15,655.15,672,2,6.54,500,500,21-JUN-2012,
FUTSTK,JUBLFOOD,28-Jun-2012,0,XX,1212.65,1214,1169,1188.75,1188.75,3205,9516.06,1023250,39250,21-JUN-2012,
FUTSTK,JUBLFOOD,26-Jul-2012,0,XX,1205,1210.85,1169,1187.75,1187.75,168,497.97,55750,10500,21-JUN-2012,
FUTSTK,JUBLFOOD,30-Aug-2012,0,XX,0,0,0,1215.95,1204.75,0,0,750,0,21-JUN-2012,
FUTSTK,KOTAKBANK,28-Jun-2012,0,XX,566.25,580.4,564,579.5,579.5,2219,6365.26,4617000,44000,21-JUN-2012,
FUTSTK,KOTAKBANK,26-Jul-2012,0,XX,569.7,582,566.1,580.9,580.9,595,1712.49,362500,152000,21-JUN-2012,
FUTSTK,KOTAKBANK,30-Aug-2012,0,XX,569.5,584.7,569.5,584.7,584.7,26,74.54,26500,13000,21-JUN-2012,
FUTSTK,KTKBANK,28-Jun-2012,0,XX,85,87.2,83.65,86.65,86.65,303,1039.64,5476000,24000,21-JUN-2012,
FUTSTK,KTKBANK,26-Jul-2012,0,XX,84.5,86.9,83.3,86.4,86.4,88,299.87,1028000,92000,21-JUN-2012,
FUTSTK,KTKBANK,30-Aug-2012,0,XX,0,0,0,83.35,87.75,0,0,4000,0,21-JUN-2012,
FUTSTK,LICHSGFIN,28-Jun-2012,0,XX,252.9,261.5,252,260.55,260.55,3933,10145.63,4387000,94000,21-JUN-2012,
FUTSTK,LICHSGFIN,26-Jul-2012,0,XX,251,258.9,249.95,258.1,258.1,679,1739.12,747000,304000,21-JUN-2012,
FUTSTK,LICHSGFIN,30-Aug-2012,0,XX,257.55,259,257.55,259,264.7,2,5.16,8000,1000,21-JUN-2012,
FUTSTK,LITL,28-Jun-2012,0,XX,13.75,14.35,13.75,14.25,14.25,2748,4626.28,67488000,-288000,21-JUN-2012,
FUTSTK,LITL,26-Jul-2012,0,XX,14,14.45,13.9,14.4,14.4,522,813.46,10351000,3388000,21-JUN-2012,
FUTSTK,LITL,30-Aug-2012,0,XX,14.55,14.55,14.55,14.55,14.55,1,1.6,99000,11000,21-JUN-2012,
FUTSTK,LT,28-Jun-2012,0,XX,1339.75,1384,1337.9,1378.4,1378.4,18931,64571.73,4183750,18000,21-JUN-2012,
FUTSTK,LT,26-Jul-2012,0,XX,1349.05,1391.6,1347,1386.65,1386.65,3577,12263.67,938000,538000,21-JUN-2012,
FUTSTK,LT,30-Aug-2012,0,XX,1341.35,1381.45,1341.35,1379.75,1379.75,25,85.34,14000,1000,21-JUN-2012,
FUTSTK,LUPIN,28-Jun-2012,0,XX,528.75,532,525.05,529.05,529.05,497,1314.98,982000,-10000,21-JUN-2012,
FUTSTK,LUPIN,26-Jul-2012,0,XX,532.8,534.8,528,532.15,532.15,194,516.09,99500,61500,21-JUN-2012,
FUTSTK,LUPIN,30-Aug-2012,0,XX,0,0,0,526.6,537.65,0,0,1000,0,21-JUN-2012,
FUTSTK,M&M,28-Jun-2012,0,XX,692.6,699.7,684.8,697.7,697.7,3171,10978.05,3740000,-83000,21-JUN-2012,
FUTSTK,M&M,26-Jul-2012,0,XX,687.25,691.3,677.05,689.8,689.8,807,2758.99,552000,252500,21-JUN-2012,
FUTSTK,M&M,30-Aug-2012,0,XX,693.25,693.25,687.35,687.35,707.75,2,6.9,1500,0,21-JUN-2012,
FUTSTK,MARUTI,28-Jun-2012,0,XX,1083.35,1097.7,1066.55,1093.1,1093.1,4543,12276.2,2835500,-62500,21-JUN-2012,
